File_Path,File_Name,Artist,Source,Label,Group_ID,Artist_Group,Text_Prompt
data\REAL\art_5400\Henri_Matisse_144.jpg,Henri_Matisse_144.jpg,Henri Matisse,REAL,0,Henri_Matisse_144,nan,"Henri Matisse, Art, Two women sitting, playing guitar, figura serpentinata, enigmatic tropics, orange and indigo, women seated together, planar expressionism, coloristic, solarizing master, bold outlines, flat colors, exotic atmosphere, tupinipunk, datamosh, three women with guitars, fauvist animator, depiction of everyday life, fresco."
data\StarryAI/art\Alfred_Sisley_13.png,Alfred_Sisley_13.png,,StarryAI,1,Alfred_Sisley_13,Alfred Sisley,"Alfred Sisley, Art, Pointillist seascapes, light bronze and blue, twisted branches, expansive landscapes, landscape mastery, Vienna Secession, woods on right bank of Seine, trees near river, striped painting, Gilded Age, romantic seascapes, high quality photo, river near l'Avene, impressionist-landscapes, coastal scenes"
data\StarryAI/art\Andrei_Rublev_58.png,Andrei_Rublev_58.png,,StarryAI,1,Andrei_Rublev_58,Andrei Rublev,"Andrei Rublev, Art, Woman in black cloak, holding ingot, veiled, holding book, with hand in lap, slumped/draped, positioned full body, exquisite clothing detail, altarpiece style, eastern orthodox icon inspired, dark brown, light black, light beige, gold color scheme, mediated view, elegantly formal, layered fibers, balanced proportions."
data\Dreamstudio/art\Pieter_Bruegel_42.jpg,Pieter_Bruegel_42.jpg,,DreamStudio,1,Pieter_Bruegel_42,Pieter Bruegel,"Pieter Bruegel, Art, Altarpiece painting, person guiding cows through forest, cattle crossing rocky path, birds-eye-view, dusty piles, dark orange, high resolution staining, tenebrism, meticulous detail, northern renaissance, subdued expressionism, enigmatic automatism, old man leading ancient herd, dense composition, raw materials"
data\StarryAI/art\Michelangelo_15.png,Michelangelo_15.png,,StarryAI,1,Michelangelo_15,Michelangelo,"Michelangelo, Art, Sistine Chapel architectural design, pensive poses, light teal and orange, light crimson and gray, harp playing, poem writing, grandiose color schemes, large-scale murals, close-up intensity, fresco paintings, multiple perspectives, neo-academism, biblical motifs, quiet contemplation, 15th century, contemplative scenes, sonian."
data\REAL\art_5400\Pierre-Auguste_Renoir_202.jpg,Pierre-Auguste_Renoir_202.jpg,Pierre-Auguste Renoir,REAL,0,Pierre-Auguste_Renoir_202,nan,"Pierre-Auguste Renoir, Art, Path to lemon orchard, expressionist imagery, mountainous vistas, late 19th century, yellow and orange, botanical abundance, romantic landscape vistas, impressionist-landscapes, trees and paths in mountains, yellow and silver, floral impressionism, fresco paintings, grandeur of scale, oil painting, yellow and emerald, allover composition, Phoenician art, burne-jones art, art of Tonga."
data\REAL\art_5400\Pablo_Picasso_166.jpg,Pablo_Picasso_166.jpg,Pablo Picasso,REAL,0,Pablo_Picasso_166,nan,"Pablo Picasso, Art, Drawing of woman with cat in bed, light azure, emerald, violet, aquamarine, restrained expressionism, chiaroscuro portraitures, charming illustrations, cartoonish innocence, light emerald, blue, 1900-1917, gloomy, happenings, shoe paintings, biedermeier, turquoise, beige, nightmarish illustrations, domestic intimacy, German expressionism, chiaroscuro sketches"
data\REAL\art_5400\Paul_Klee_17.jpg,Paul_Klee_17.jpg,Paul Klee,REAL,0,Paul_Klee_17,nan,"Paul Klee, Art, Abstract painting, bird, tree, steps, grainy film, light violet, light red, mountainous vistas, dark green, orphism, symbolic elements, blurred imagery, two mountains, luminous shadowing, early 19th century, color-field abstractions, Himalayan art, atmospheric photograms, avian-themed, dark emerald, dreamy pointillism, fig tree, green park, flowers"
data\REAL\art_5400\Eugene_Delacroix_27.jpg,Eugene_Delacroix_27.jpg,Eugene Delacroix,REAL,0,Eugene_Delacroix_27,nan,"Eugene Delacroix, Art, Arab and Moroccan revolution, crisp brushwork, divisionist, dark green and white, Sabawi or Medina's famine, 1853, festive atmosphere, spontaneous gesture, light white and dark green, political propaganda, square, people, horse, village, orientalist, energetic gestures, chaotic academia, calculated, die brücke, women riding horses, standing, buildings, aestheticized violence, dark white and green, associated press photo."
data\REAL\art_5400\Henri_Rousseau_48.jpg,Henri_Rousseau_48.jpg,Henri Rousseau,REAL,0,Henri_Rousseau_48,nan,"Henri Rousseau, Art, Couple in woods, flowers, portrait, monumental scale, Berlin Secession, gesture, walking through foliage, folkloric, Mingei, theatrical gestures, folk art inspiration, dappled, regional Gothic, Black Mountain College, elegant, emotive faces, trompe-l'œil illusionistic detail, happenings, secret garden, forest, flat figures, romantic honesty, ritualistic masks, working-class empathy, suburban Gothic."
data\StarryAI/art\Titian_35.png,Titian_35.png,,StarryAI,1,Titian_35,Titian,"Titian, Art, Group of 4 paintings, people praying, heroic masculinity, iconographic symbolism, large scale murals, Mexican muralism, Renaissance perspective and anatomy, photo of painting, religious subjects, multi-panel compositions, large canvas sizes, systematic art, HispaniCore, monumentalism, Christian art and architecture, chiaroscuro portraitures, Holotone printing, realistic depictions, faith-inspired art, Baroque religious scenes."
data\DALL-E/art\Mikhail_Vrubel_142.jpg,Mikhail_Vrubel_142.jpg,,DALL-E,1,Mikhail_Vrubel_142,Mikhail Vrubel,"Mikhail Vrubel, Art, Painting of men in water, dark blue and brown tones, snow scenes, prehistoric art, skeleton detail, sea, light brown and dark blue, rough edges, trompe-l'œil illusionistic detail, wet clothing on beach, frozen movement, torn distressed edges, animated action, the blue rider theme, 1900-1917 era, watercolor, realist detail."
data\REAL\art_5400\Kazimir_Malevich_101.jpg,Kazimir_Malevich_101.jpg,Kazimir Malevich,REAL,0,Kazimir_Malevich_101,nan,"Kazimir Malevich, Art, Bauhaus-inspired abstract painting, geometric figures with lines and triangle, columns and totems, frequent use of diagonals, overlapping shapes, graceful balance, colorized, loose gestures, red shapes and blue lines, Vienna secession, light yellow and light magenta, asymmetric designs, diagonal composition of square blocks, 1900–1917 period, coloristic, sharp brushwork, constructivist roots, strong use of color, modernist sensibilities."
data\REAL\art_5400\Mikhail_Vrubel_68.jpg,Mikhail_Vrubel_68.jpg,Mikhail Vrubel,REAL,0,Mikhail_Vrubel_68,nan,"Mikhail Vrubel, Art, Round bowl filled with sea life scene, circular images, colorful moebius, 1900-1917, mythological storytelling, saturated pigment pools, intricate pencil work, dark beige, light azure, serene faces, decorated with seaweed, mystical allegorical scenes, American works on paper 1880-1950, layered complex compositions, fantasy illustration, light cyan, light brown, mind-bending murals, plate with oriental scene."
data\StarryAI/art\Andy_Warhol_107.png,Andy_Warhol_107.png,,StarryAI,1,Andy_Warhol_107,Andy Warhol,"Andy Warhol, Art, Van house advertisement, unwrinkled poster, pop art, silkscreen, glitter, havencore, album covers, gentle expressions, contest winner, light brown, magenta, exhibition poster, movie theme, three men, woman image, dark orange, pink, black and white, man in tie, dark pink, light orange, creased, crinkled, wrinkled, image of man and four women, pictorial fabrics, yankeecore, humble charm, light magenta, brown."
data\Midjourney/art\Edgar_Degas_458.jpg,Edgar_Degas_458.jpg,,Midjourney,1,Edgar_Degas_458,Edgar Degas,"Edgar Degas, Art, Musical orchestra, two violinists, mysterious chiaroscuro, confessional, attention to detail, conductor and musicians, oil on canvas, Berlin Secession, chiaroscuro portraitures, absinthe culture, grainy, sōsaku hanga, 1860–1969, the piano sonata 1908, detailed crowd scenes, Mexican muralism, multi-panel compositions, close up, masculine, musician in front of a violin and bass."
data\Dreamstudio/art\Sandro_Botticelli_126.jpg,Sandro_Botticelli_126.jpg,,DreamStudio,1,Sandro_Botticelli_126,Sandro Botticelli,"Sandro Botticelli, Art, Madonna and child, exquisite clothing detail, joyful celebration of nature, light red and dark black, delicate gold detailing, distinctive noses, detailed illustrations, lush detailing, Botticelli-esque figures, trompe-l'oeil illusionistic detail, black paintings, pastoral settings, Mary holding child beside an ogivaldo, meticulous details, gold and black, meticulous fantasy, aesthetic movement, romanticized nostalgia, close-up"
data\DALL-E/art\Salvador_Dali_71.jpg,Salvador_Dali_71.jpg,,DALL-E,1,Salvador_Dali_71,Salvador Dali,"Salvador Dali, Art, Collage with red, blue, orange, green rectangles, photocopy, coded patterns, nonobjective gestural marks, gray and bronze, pixelation, illusory tessellations, public interventions, puzzle image, light red and cyan, collage experimentation, silver and orange, pixelated abstraction, grid formations, stenciled iconography, drawing of a man in blue and orange, light red and aquamarine, aerial view, photographs of surfaces, graph paper, trompe-l'œil illusionistic detail, image of a brown cat, woven color planes, gridded abstractions, silkscreen."
data\REAL\art_5400\Raphael_98.jpg,Raphael_98.jpg,Raphael,REAL,0,Raphael_98,nan,"Raphael, Art, Two men in black robes, Renaissance realism, dark green, dark crimson, honest, raw, tondo, captivating gaze, one holding a horn, large-scale portraits, dark brown, black, frequent use of diagonals, working-class empathy, saturated pigments, Pagano and his two friends, dark magenta, light black, self-portraits, political commentary, costumes, object in black and white, academic painting, light crimson, dark black, pleasing sense of harmony"
data\StarryAI/art\Pablo_Picasso_63.png,Pablo_Picasso_63.png,,StarryAI,1,Pablo_Picasso_63,Pablo Picasso,"Pablo Picasso, Art, Pencil drawing, brown, realism, expressionism, curves, tempera, impasto technique, portrait, woman, arm out, light red, dark bronze, white, female, dark beige, ink wash, figurative drawings, traditional oil painting, loose handling, Hellenistic art, dark pink, light bronze, woman with head bowed, oil on canvas, light maroon, precise figure drawing, pen and ink drawings, glazed earthenware, classical proportions, impressionistic brushwork."
data\REAL\art_5400\Pablo_Picasso_226.jpg,Pablo_Picasso_226.jpg,Pablo Picasso,REAL,0,Pablo_Picasso_226,nan,"Pablo Picasso, Art, Full face with glasses, baroque madness, dark gray and light beige, airbrush art, clowncore, charming characters, explosive pigmentation, hyperbolic expression, edgy caricatures, baroque-inspired figurative works, ritualistic masks, grotesque caricatures, optical illusion, bulbous, man in glasses with a hat, distinctive noses, heavy shading, trompe-l'oeil effect."
data\REAL\art_5400\Alfred_Sisley_53.jpg,Alfred_Sisley_53.jpg,Alfred Sisley,REAL,0,Alfred_Sisley_53,nan,"Alfred Sisley, Art, River painting, light purple, green, blunt brushstrokes, light sky-blue, crimson, light violet, silver, relief, California plein air, post-impressionism, trompe-l'œil, calm waters, loose handling of paint, impressionist landscapes"
data\Midjourney/art\Francisco_Goya_91.jpg,Francisco_Goya_91.jpg,,Midjourney,1,Francisco_Goya_91,Francisco Goya,"Francisco Goya, Art, Balcony scene, three figures, biblical drama, trompe-l'œil illusionistic detail, action painting, feminist sensibility, gray and bronze, people standing in water, Baroque drama, dark white, orange, frenzied action painting, feminine sensibility, rushing towards a tower, blink-and-you-miss-it detail, confessional, theatrical gestures, orientalist, group of people on an island, Baroque chiaroscuro drama, light bronze, chaotic academia, gesture painting, extreme angle."
data\DALL-E/art\Paul_Gauguin_253.jpg,Paul_Gauguin_253.jpg,,DALL-E,1,Paul_Gauguin_253,Paul Gauguin,"Paul Gauguin, Art, Landscape, rocks and fields, Pontrequiers, trompe-l'oeil effect, light gray and green, landscape mastery, mural painting, soft-edged, earthworks, field with rocks, high resolution, light blue, muralist, monumental murals, oil paintings, murals and wall drawings, Pont-Aven school, two hills, waterway, 1900, French painting, spiky mounds, fauvism precursor, stone, cottagepunk, groundcore."
data\DALL-E/art\Kazimir_Malevich_118.jpg,Kazimir_Malevich_118.jpg,,DALL-E,1,Kazimir_Malevich_118,Kazimir Malevich,"Kazimir Malevich, Art, Old woman on a stool, biblical motifs, manuscript, tondo, meticulous technique, slumped/draped, woman washes her face at the table, hand-drawn, early medieval art, bibliographic anomalies, nocturne, biblical motifs, naïve drawing, melting pots, miniature illumination, frayed, smooth brushwork, 'dekoration', 1853, expressionist cartoonist, biblical iconography, monochromatic contemplation, silk painting, tondo, meticulous technique, chalk."
data\StarryAI/art\Joan_Miro_10.png,Joan_Miro_10.png,,StarryAI,1,Joan_Miro_10,Joan Miro,"Joan Miro, Art, Old-fashioned watercolor painting, various geometric shapes and objects, dark gray and red, energetic figures, curvilinear, neo-dadaism, large-scale figuration, splattered/dripped; collage with red and purple ink, two blue circles and red dots, light red and dark gray, animated exuberance, black paintings, large-scale figuration; abstract art print, different abstract shapes and colors, light red and dark gray, energetic figures, hellish background; painted plate, distorted figures and forms, light red and dark gray, punctured canvases, postwar abstract, anthropomorphic figures, contained chaos, curvilinear."
data\DALL-E/art\Diego_Velazquez_26.jpg,Diego_Velazquez_26.jpg,,DALL-E,1,Diego_Velazquez_26,Diego Velazquez,"Diego Velazquez, Art, Portrait of a man in black clothing, baroque-inspired details, hard-edged, tondo assassino, captivating portraits, depictions of aristocracy, bold black lines, Italian portraits, dark crimson and light black, symmetrical asymmetry, neo-academism, military and naval scenes, Mexican muralism, painted portrait of male figure, circa 1630, large canvas paintings"
data\DALL-E/art\Henri_Rousseau_46.jpg,Henri_Rousseau_46.jpg,,DALL-E,1,Henri_Rousseau_46,Henri Rousseau,"Henri Rousseau, Art, Pink flamingos, lotus palms, lily, water, utopian landscapes, naturalistic nostalgia, impressive panoramas, Cambodian art, naive realism, palm trees, lake, contemporary Indian art, historical reproductions, Bengal school of art, lithograph, Australian tonalism, lily pond, indian scenes, mughal painting, birds & flowers"
